Ticker,Tot.Ret.Idx.Gross,Last.Price,Volume,Mkt.Cap,R.D.Exp,Patents...Trademarks...Copy.Rgt,Number.of.Employees,GM,Rev...1.Yr.Gr,Volatil.360D,BEst.Analyst.Rtg,GICS.Ind.Grp.Name,Tot...Hldg.in.Port,Top.10.as.of.Dt,BEst.Target.Px,Rec.Consensus,Earnings.Conference.Call.Date,Tot.Analyst.Rec,News.Sent,Percent.Change.in.Institutional.Holdings,Shrt.Int,fund_id,fund_name,fund_weight,dumac_allocation,as_of_date,shares_held,position_value,fund_weight_raw,abs_weight
SIEGY US,126.15,126.85,16450,2.02E+11,6559,7666,318000,38.52168183,3.929935467,31.54232394,4.5,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,144.1999969,4.5,#N/A N/A,4,0,120.5050966,131403,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALIZF US,425.3,425.3,53,1.64E+11,#N/A N/A,#N/A N/A,156626,#N/A N/A,14.38420705,33.39879863,3.583333254,Insurance,#N/A Field Not Applicable,#N/A Field Not Applicable,439.0412292,3.583333254,2/26/2026,24,0,29.00790939,320132,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNY US,50.37,50.285,493482,1.24E+11,7394,13841,82878,70.18245044,6.410687683,26.95967512,4.636363506,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,60.97000122,4.636363506,1/29/2026,11,0,-2.885462138,5391754,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-0.002920086,0.013157895,12/31/2024,-428304.8067,-328252.805,-0.002920086,0.002920086
NVS US,128.18,127.775,361390,2.71E+11,10022,#N/A N/A,75883,75.20010827,10.84869267,20.62581648,2.923076868,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,126.5180283,2.923076868,#N/A N/A,13,0,1.715409849,5749914,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-2.85893e-4,0.013157895,12/31/2024,-39502.81468,-78610.60122,-2.85893e-4,2.85893e-4
NVS US,128.18,127.775,361390,2.71E+11,10022,#N/A N/A,75883,75.20010827,10.84869267,20.62581648,2.923076868,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,126.5180283,2.923076868,#N/A N/A,13,0,1.715409849,5749914,bf:2237801,Paradigm BioCapital Advisors (Blackwell - Series A),-0.006898616,0.013157895,12/31/2024,-10232.36955,-1301557.406,-0.006898616,0.006898616
RHHBY US,48.87,48.25,450215,3.18E+11,15304,#N/A N/A,103249,73.08372593,3.029838545,26.48328069,3.666666746,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,48.6428566,3.666666746,1/29/2026,9,0.204407896,0.423751455,6669472,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSRGY US,98.99,99.225,37327,2.55E+11,1667,18379,277000,46.93632795,-1.747169286,23.64029822,3.799999952,"Food, Beverage & Tobacco",#N/A Field Not Applicable,#N/A Field Not Applicable,108.5999985,3.799999952,#N/A N/A,5,0.032526783,-6.22932915,65970,NA,NA,NA,NA,NA,NA,NA,NA,NA
UL US,59.25,59.275,613608,1.45E+11,987,#N/A N/A,125000,45.04534158,1.94114489,18.3943283,5,Household & Personal Products,#N/A Field Not Applicable,#N/A Field Not Applicable,70.66666412,5,#N/A N/A,9,0,3.693456091,4497328,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001879001,0.013157895,12/31/2024,4074.818606,235320.7745,0.001879001,0.001879001
UL US,59.25,59.275,613608,1.45E+11,987,#N/A N/A,125000,45.04534158,1.94114489,18.3943283,5,Household & Personal Products,#N/A Field Not Applicable,#N/A Field Not Applicable,70.66666412,5,#N/A N/A,9,0,3.693456091,4497328,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",3.08e-6,0.013157895,12/31/2024,0,404.7311715,3.08e-6,3.08e-6
UL US,59.25,59.275,613608,1.45E+11,987,#N/A N/A,125000,45.04534158,1.94114489,18.3943283,5,Household & Personal Products,#N/A Field Not Applicable,#N/A Field Not Applicable,70.66666412,5,#N/A N/A,9,0,3.693456091,4497328,bf:2237801,Paradigm BioCapital Advisors (Blackwell - Series A),0.013199773,0.013157895,12/31/2024,229953.1365,2490392.468,0.013199773,0.013199773
UL US,59.25,59.275,613608,1.45E+11,987,#N/A N/A,125000,45.04534158,1.94114489,18.3943283,5,Household & Personal Products,#N/A Field Not Applicable,#N/A Field Not Applicable,70.66666412,5,#N/A N/A,9,0,3.693456091,4497328,bf:3455615,Saturn V Capital Management (Blackwell - Series E),0.016564633,0.013157895,12/31/2024,250679.7337,2714861.516,0.016564633,0.016564633
AZN US,89.83,89.49,1663647,2.79E+11,13583,#N/A N/A,94300,81.12366616,18.03496977,24.91638194,4.857142925,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,93.42726898,4.857142925,#N/A N/A,14,0,3.923450085,9546642,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",2.95892e-4,0.013157895,12/31/2024,1.46792e-4,38847.42987,2.95892e-4,2.95892e-4
HSBC US,69.18,69.07,582863,2.38E+11,#N/A N/A,#N/A N/A,211304,#N/A N/A,8.017731522,24.49986437,3.5,Banks,#N/A Field Not Applicable,#N/A Field Not Applicable,75.23999786,3.5,#N/A N/A,4,0,509.2012401,4417198,NA,NA,NA,NA,NA,NA,NA,NA,NA
BP US,36.32977,35.86,2418889,93552699878,301,#N/A N/A,100500,39.77270925,-9.967639081,27.74074954,3.818181753,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,40.49000168,3.818181753,#N/A N/A,22,0.106781477,29.35308719,9037860,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003220279,0.013157895,12/31/2024,-47605.56776,-885463.5603,-0.003220279,0.003220279
BP US,36.32977,35.86,2418889,93552699878,301,#N/A N/A,100500,39.77270925,-9.967639081,27.74074954,3.818181753,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,40.49000168,3.818181753,#N/A N/A,22,0.106781477,29.35308719,9037860,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003454437,0.013157895,12/31/2024,-221409.9859,-949848.8396,-0.003454437,0.003454437
BP US,36.32977,35.86,2418889,93552699878,301,#N/A N/A,100500,39.77270925,-9.967639081,27.74074954,3.818181753,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,40.49000168,3.818181753,#N/A N/A,22,0.106781477,29.35308719,9037860,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-5.23427e-4,0.013157895,12/31/2024,-13759.4767,-143924.1263,-5.23427e-4,5.23427e-4
BP US,36.32977,35.86,2418889,93552699878,301,#N/A N/A,100500,39.77270925,-9.967639081,27.74074954,3.818181753,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,40.49000168,3.818181753,#N/A N/A,22,0.106781477,29.35308719,9037860,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.12102e-4,0.013157895,12/31/2024,4.89e-5,14717.79815,1.12102e-4,1.12102e-4
BP US,36.32977,35.86,2418889,93552699878,301,#N/A N/A,100500,39.77270925,-9.967639081,27.74074954,3.818181753,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,40.49000168,3.818181753,#N/A N/A,22,0.106781477,29.35308719,9037860,bf:3356011,Numerai GP LLC (Blackwell - Series A),-8.69945e-4,0.013157895,12/31/2024,-423.071685,-108949.4203,-8.69945e-4,8.69945e-4
BP US,36.32977,35.86,2418889,93552699878,301,#N/A N/A,100500,39.77270925,-9.967639081,27.74074954,3.818181753,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,40.49000168,3.818181753,#N/A N/A,22,0.106781477,29.35308719,9037860,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.005452434,0.013157895,12/31/2024,33588.16379,682847.3699,0.005452434,0.005452434
SHEL US,74.24007,73.545,1734372,2.12E+11,1099,#N/A N/A,98000,25.61024508,-10.20403007,21.82761616,4.199999809,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,83.65555573,4.199999809,#N/A N/A,20,0.075014563,-3.888777376,11040431,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",5.78702e-4,0.013157895,12/31/2024,3.01739e-4,75977.47564,5.78702e-4,5.78702e-4
TTE US,63.72,63.87,516874,1.41E+11,805,#N/A N/A,102887,#N/A N/A,-10.65792779,22.62803023,3.714285612,Energy,#N/A Field Not Applicable,#N/A Field Not Applicable,69.84705353,3.714285612,#N/A N/A,14,-0.00089912,-0.477909838,5268010,NA,NA,NA,NA,NA,NA,NA,NA,NA
EADSY US,59.18,58.745,75580,1.88E+11,3250,#N/A N/A,156921,15.41961577,5.781865966,29.73165982,3.799999952,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,59.96749878,3.799999952,#N/A N/A,5,0,31.13898791,527059,NA,NA,NA,NA,NA,NA,NA,NA,NA
SONY US,28.27,28.3,827937,1.74E+11,734578,66100,112300,28.26683576,-0.489249175,31.11551262,4.75,Consumer Durables & Apparel,#N/A Field Not Applicable,#N/A Field Not Applicable,34.55666733,4.75,#N/A N/A,8,0.021069917,-1.442534499,6101042,NA,NA,NA,NA,NA,NA,NA,NA,NA
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),-6.40727e-4,0.013157895,12/31/2024,-3517.877776,-80242.79208,-6.40727e-4,6.40727e-4
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:1475721,Silverback Asset Management (Blackwell - Series B),-0.001146008,0.013157895,12/31/2024,-1025.704269,-145896.1752,-0.001146008,0.001146008
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:2467377,Silverback Convertible Fund Limited,-0.020830576,0.013157895,12/31/2024,-2940.888378,-413048.0915,-0.020830576,0.020830576
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001519285,0.013157895,12/31/2024,-203887.2144,-1682069.519,-0.001519285,0.001519285
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),3.35859e-4,0.013157895,12/31/2024,2593.220435,42062.03546,3.35859e-4,3.35859e-4
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.79718e-4,0.013157895,12/31/2024,8.97e-5,23595.02198,1.79718e-4,1.79718e-4
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.002472287,0.013157895,12/31/2024,2696.58775,309622.2054,0.002472287,0.002472287
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),-0.003920049,0.013157895,12/31/2024,-40148.05883,-424364.9818,-0.003920049,0.003920049
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",3.66e-5,0.013157895,12/31/2024,1.63e-5,4799.432531,3.66e-5,3.66e-5
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),-3.23033e-4,0.013157895,12/31/2024,-3827.41487,-40455.77518,-3.23033e-4,3.23033e-4
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001721977,0.013157895,12/31/2024,8787.916256,215655.4649,0.001721977,0.001721977
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.11707e-4,0.013157895,12/31/2024,186.4000749,26513.54665,2.11707e-4,2.11707e-4
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002782972,0.013157895,12/31/2024,-7837.953559,-765219.4059,-0.002782972,0.002782972
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:1971799,Direct: Negative CF NI Short (Blackwell - Series A),-0.015920835,0.013157895,12/31/2024,-1084.443793,-348637.8349,-0.015920835,0.015920835
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:1274691,Maso Capital Partners Limited (Blackwell - Series A),-0.009242991,0.013157895,12/31/2024,-1110.811541,-357114.8024,-0.009242991,0.009242991
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),3.66849e-4,0.013157895,12/31/2024,142.9067241,45943.08272,3.66849e-4,3.66849e-4
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.003090168,0.013157895,12/31/2024,102992.4265,849687.5184,0.003090168,0.003090168
TM US,196.465,197.175,26238,3.10E+11,1326496,#N/A N/A,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),-3.00208e-4,0.013157895,12/31/2024,-19.76970491,-37597.23401,-3.00208e-4,3.00208e-4
HMC US,29.37,29.375,243102,51691200000,1099482,#N/A N/A,194173,21.50412239,6.167591227,32.69444146,3.666666746,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,34.89500046,3.666666746,#N/A N/A,3,-0.014480849,617.777103,2661655,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAJPY US,28.35,28.295,8451,37812194204,337348,#N/A N/A,170340,47.52062222,7.865371976,24.91221903,3,Technology Hardware & Equipmen,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,3,#N/A N/A,1,0,1700.476948,66277,NA,NA,NA,NA,NA,NA,NA,NA,NA
HTHIY US,30.69,30.711,37359,1.41E+11,259400,#N/A N/A,282743,28.83304015,0.561780198,43.43479351,5,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,39.33300018,5,#N/A N/A,1,0.0591979,8333.039302,434830,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSBHF US,23.25,23.32,333,93672537707,0,35352,62062,9.863752048,-4.854964081,33.99895259,3.117647171,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,22.5010376,3.117647171,#N/A N/A,17,-0.069172283,123.3365715,8868174,NA,NA,NA,NA,NA,NA,NA,NA,NA
7974 JP,13030,13030,3496500,1.69E+13,143788,#N/A N/A,8205,60.96270823,-30.32200566,40.14491,4.057142735,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,14848.36621,4.057142735,#N/A N/A,35,0,78.9611849,#N/A N/A,bf:461755,Tree Line Asia Fund,0.044180353,0.013157895,12/31/2024,87342.689,7917801.401,0.044180353,0.044180353
7974 JP,13030,13030,3496500,1.69E+13,143788,#N/A N/A,8205,60.96270823,-30.32200566,40.14491,4.057142735,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,14848.36621,4.057142735,#N/A N/A,35,0,78.9611849,#N/A N/A,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",0.015256484,0.013157895,12/31/2024,27501.00089,2395426.963,0.015256484,0.015256484
7974 JP,13030,13030,3496500,1.69E+13,143788,#N/A N/A,8205,60.96270823,-30.32200566,40.14491,4.057142735,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,14848.36621,4.057142735,#N/A N/A,35,0,78.9611849,#N/A N/A,bf:3356011,Numerai GP LLC (Blackwell - Series A),3.14285e-4,0.013157895,12/31/2024,451.8789693,39360.13248,3.14285e-4,3.14285e-4
7974 JP,13030,13030,3496500,1.69E+13,143788,#N/A N/A,8205,60.96270823,-30.32200566,40.14491,4.057142735,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,14848.36621,4.057142735,#N/A N/A,35,0,78.9611849,#N/A N/A,bf:3356011,Numerai GP LLC (Blackwell - Series A),-6.15e-7,0.013157895,12/31/2024,-0.005648487,0,-6.15e-7,6.15e-7
SFTBF US,119.99,122.55,2083,1.71E+11,507590,549725,67229,51.8267743,7.211603641,71.36612619,4,Telecommunication Services,#N/A Field Not Applicable,#N/A Field Not Applicable,169.9651184,4,#N/A N/A,22,-0.016045226,76.88016095,1743986,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBFJF US,15.31,15.31,1112020,1.85E+11,#N/A N/A,#N/A N/A,156253,#N/A N/A,10.1664513,68.13995559,4.235294342,Banks,#N/A Field Not Applicable,#N/A Field Not Applicable,16.74357986,4.235294342,#N/A N/A,17,0,36.57542742,7861232,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMFG US,16.99,16.985,308675,1.09E+11,#N/A N/A,#N/A N/A,122978,#N/A N/A,10.45881343,34.2492354,5,Banks,#N/A Field Not Applicable,#N/A Field Not Applicable,18.61000061,5,#N/A N/A,1,0,-3.345886863,3324458,NA,NA,NA,NA,NA,NA,NA,NA,NA
MFG US,6.555,6.565,383571,81604787668,#N/A N/A,#N/A N/A,52554,#N/A N/A,5.205263296,35.74635094,4,Banks,#N/A Field Not Applicable,#N/A Field Not Applicable,7.00150013,4,11/21/2025,2,0,13.64849573,3973077,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAK US,14.19,14.1055,268810,45152177259,730227,#N/A N/A,47455,65.50912562,7.453253723,20.20859381,5,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,18.10000038,5,#N/A N/A,3,-0.106781477,22.66792106,8865714,NA,NA,NA,NA,NA,NA,NA,NA,NA
TKPHF US,#N/A N/A,28.095,50026,44698746304,730227,#N/A N/A,47455,65.50912562,7.453253723,#N/A N/A,3.882352829,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,32.04206848,3.882352829,#N/A N/A,17,-0.106781477,88.55081788,3604316,NA,NA,NA,NA,NA,NA,NA,NA,NA
RKUNY US,5.84,5.885,381,12656846872,17136,#N/A N/A,29334,69.19696231,10.03797105,44.71845242,0,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,0,-0.236298991,28.01520794,6156,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCRTF US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KYCCF US,336.7,346.079,1742,81888027203,28856,#N/A N/A,12261,83.81298123,9.496344419,41.03778543,4.421052456,Technology Hardware & Equipmen,#N/A Field Not Applicable,#N/A Field Not Applicable,462.4455261,4.421052456,#N/A N/A,19,0,36.73169016,204721,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMCAY US,17.18,16.91,50164,21945511752,33351,#N/A N/A,23114,45.83200776,1.961066996,36.3530704,5,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,23.98999977,5,#N/A N/A,1,0,604.4980439,451986,NA,NA,NA,NA,NA,NA,NA,NA,NA
FANUY US,15.42,15.536,78356,30296706924,46666,#N/A N/A,10113,36.99840302,0.233252942,35.08467994,4,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,18.25999832,4,#N/A N/A,2,-0.243486096,-1.330023402,92481,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRAAY US,9.62,9.86,7006,37768155459,149274,2495,72572,41.16793396,6.291710921,36.80831197,0,Technology Hardware & Equipmen,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,0,0,-1.694882889,45768,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTDKY US,15.6,15.695,28953,30324214206,253586,9357,105067,31.20646442,4.797335965,45.41150736,5,Technology Hardware & Equipmen,#N/A Field Not Applicable,#N/A Field Not Applicable,20,5,#N/A N/A,1,0,111.639354,179066,NA,NA,NA,NA,NA,NA,NA,NA,NA
NJDCY US,3.22,3.21,947,15360287896,80599,#N/A N/A,104285,20.56976478,11.10508491,60.60369974,#N/A N/A,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,#N/A N/A,#N/A N/A,0,-0.106781477,-3.818747893,39063,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNYFX US,#N/A N/A,#N/A Real Time,#N/A Real Time,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA
MITEY US,20.98,21.6367,4627,26242596052,0,#N/A N/A,11412,26.45669232,4.992732708,30.83918713,0,Real Estate Management & Devel,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,0,0,-27.96523781,24302,NA,NA,NA,NA,NA,NA,NA,NA,NA
MITSY US,512.91,515.01,3814,74519195690,0,#N/A N/A,56400,8.786737977,10.03890298,32.20896575,3,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,514.4799805,3,#N/A N/A,1,-0.390263034,21.8807307,1351,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITOCY US,116.82,116.225,12976,92573395929,0,492990,115089,16.1397598,4.948884205,29.65964319,#N/A N/A,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,#N/A N/A,#N/A N/A,0,0,35.40899051,6291,NA,NA,NA,NA,NA,NA,NA,NA,NA
MARUY US,245.43,243.077,3151,40759992429,0,#N/A N/A,51834,14.71836037,7.442960948,31.24850425,5,Capital Goods,#N/A Field Not Applicable,#N/A Field Not Applicable,313.7900085,5,#N/A N/A,1,0,-5.192926237,3928,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUMCF US,8.05,7.35,484,2818909869,8532,#N/A N/A,9850,18.33648917,-6.884052017,82.22767724,3.650000095,Semiconductors & Semiconductor,#N/A Field Not Applicable,#N/A Field Not Applicable,10.1366024,3.650000095,#N/A N/A,20,-0.203855547,148.0458465,9791674,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVNDY US,13,13.3579,46947,33859226037,0,#N/A N/A,152859,17.95033862,4.993193218,39.44763646,0,Consumer Staples Distribution,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,0,0,22.07843152,32528,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRCOY US,34.35,34.855,5684,1.09E+11,0,8307,60454,53.78141524,9.559235733,32.43019311,5,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,41.33000183,5,#N/A N/A,1,0,6.456690743,93687,NA,NA,NA,NA,NA,NA,NA,NA,NA
KAOCF US,39.25,39.25,7,18286575000,62100,26672,32566,39.20321681,6.255403473,#N/A N/A,4.230769157,Household & Personal Products,#N/A Field Not Applicable,#N/A Field Not Applicable,50.8328476,4.230769157,#N/A N/A,13,0.203855547,160.5422288,1425720,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSDOY US,15.252,14.9225,2769,6100800000,27200,71849,27908,76.03499343,1.803423916,43.32912782,1,Household & Personal Products,#N/A Field Not Applicable,#N/A Field Not Applicable,14,1,#N/A N/A,1,-0.166410537,14126.25907,14620,NA,NA,NA,NA,NA,NA,NA,NA,NA
BX US,136.45,136.7,1658013,1.69E+11,#N/A N/A,#N/A N/A,4895,#N/A N/A,64.9037791,36.09603095,3.920000076,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,178.4736786,3.920000076,#N/A N/A,25,0,15.20367888,14964769,bf:2735887,The Visualize Group LP (Blackwell - Series A),0.074549214,0.013157895,12/31/2024,45735.80018,6599675.967,0.074549214,0.074549214
BX US,136.45,136.7,1658013,1.69E+11,#N/A N/A,#N/A N/A,4895,#N/A N/A,64.9037791,36.09603095,3.920000076,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,178.4736786,3.920000076,#N/A N/A,25,0,15.20367888,14964769,bf:1922841,Direct: Short Strategy 1a (Blackwell),-0.01621645,0.013157895,12/31/2024,-2524.5716860000002,-364295.6942,-0.01621645,0.01621645
