"ticker","rd_intensity","rd_intensity_log","rd_intensity_score","patent_activity_log","patent_activity_score","analyst_sentiment_score","news_sentiment_score","growth_momentum_score","DAII_3.5_Score","fund_id","fund_name","fund_weight","dumac_allocation","as_of_date","shares_held","position_value","fund_weight_raw","abs_weight","Tot...Hldg.in.Port","Top.10.as.of.Dt","innovation_quartile_old","innovation_quartile"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461753","The Children's Investment Fund",0.11,0.013157895,"12/31/2024",47031.07031,24402913.84,0.11,0.11,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2184853","BWCP, LP (Blackwell Series - A)",0.059156724,0.013157895,"12/31/2024",15800.45265,7995029.043,0.059156724,0.059156724,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1257479","Gladstone Capital Management LLP (Blackwell - Series E)",0.077235075,0.013157895,"12/31/2024",33809.91641,17107817.7,0.077235075,0.077235075,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198791","Stony Point Capital LLC (Blackwell - Series E)",0.052741388,0.013157895,"12/31/2024",11283.63561,5709519.617,0.052741388,0.052741388,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.005517799,0.013157895,"12/31/2024",0.002805354,724428.6794,0.005517799,0.005517799,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.002918905,0.013157895,"12/31/2024",722.4415022,365555.4001,0.002918905,0.002918905,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3428225","Permian Investment Partners (Blackwell - Series E)",-0.000712394,0.013157895,"12/31/2024",-34308.44369,-144438.5479,-0.000712394,0.000712394,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3428225","Permian Investment Partners (Blackwell - Series E)",-0.003149779,0.013157895,"12/31/2024",-128237.0074,-638620.2969,-0.003149779,0.003149779,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000188717,0.013157895,"12/31/2024",4745.858875,23634.3772,0.000188717,0.000188717,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001166152,0.013157895,"12/31/2024",-218129.7258,-320650.6969,-0.001166152,0.001166152,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000142221,0.013157895,"12/31/2024",-23557.61992,-39105.64906,-0.000142221,0.000142221,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198791","Stony Point Capital LLC (Blackwell - Series E)",0.012390878,0.013157895,"12/31/2024",5576.745524,1341374.601,0.012390878,0.012390878,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.001685851,0.013157895,"12/31/2024",877.7748979,211131.1962,0.001685851,0.001685851,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1971799","Direct: Negative CF NI Short (Blackwell - Series A)",-0.014106069,0.013157895,"12/31/2024",-53628.07377,-308897.7049,-0.014106069,0.014106069,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000492713,0.013157895,"12/31/2024",1237.583527,61705.91467,0.000492713,0.000492713,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1183421","Direct: Systematic Short (Blackwell)",-0.008046181,0.013157895,"12/31/2024",-2198.060413,-228598.283,-0.008046181,0.008046181,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.001143579,0.013157895,"12/31/2024",-1377.101159,-143218.5205,-0.001143579,0.001143579,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000155938,0.013157895,"12/31/2024",-6314.795308,-42877.46014,-0.000155938,0.000155938,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.001716687,0.013157895,"12/31/2024",-7346.422344,-214993.0499,-0.001716687,0.001716687,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000872652,0.013157895,"12/31/2024",-13205.75398,-239948.5498,-0.000872652,0.000872652,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.0000821,0.013157895,"12/31/2024",-3719.535616,-22577.58119,-0.0000821,0.0000821,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002325724,0.013157895,"12/31/2024",-31894.87765,-639492.297,-0.002325724,0.002325724,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000131168,0.013157895,"12/31/2024",-86.42185289,-16427.0658,-0.000131168,0.000131168,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.00000892,0.013157895,"12/31/2024",0,1171.553242,0.00000892,0.00000892,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000381813,0.013157895,"12/31/2024",445.1007848,47817.17731,0.000381813,0.000381813,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198767","Philosophy Capital Management, LLC (Blackwell - Series A)",-0.008447795,0.013157895,"12/31/2024",-21247.91733,-1329907.146,-0.008447795,0.008447795,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.00000232,0.013157895,"12/31/2024",0,304.3135553,0.00000232,0.00000232,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000180951,0.013157895,"12/31/2024",362.0680242,22661.83763,0.000180951,0.000180951,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000626257,0.013157895,"12/31/2024",6284.506766,78430.64444,0.000626257,0.000626257,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000505567,0.013157895,"12/31/2024",1547.68547,63315.81258,0.000505567,0.000505567,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000341036,0.013157895,"12/31/2024",3308.318904,42710.39705,0.000341036,0.000341036,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249027","Sylebra Capital Limited (Blackwell - Series A)",-0.061760906,0.013157895,"12/31/2024",-270458.4867,-6942669.353,-0.061760906,0.061760906,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000135807,0.013157895,"12/31/2024",662.5675388,17008.10872,0.000135807,0.000135807,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1257479","Gladstone Capital Management LLP (Blackwell - Series E)",-0.000129707,0.013157895,"12/31/2024",-1424.41681,-28730.48705,-0.000129707,0.000129707,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00042274,0.013157895,"12/31/2024",-12287.3709,-116238.5287,-0.00042274,0.00042274,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000110065,0.013157895,"12/31/2024",-2844.350765,-30263.89214,-0.000110065,0.000110065,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1971799","Direct: Negative CF NI Short (Blackwell - Series A)",-0.013579805,0.013157895,"12/31/2024",-29211.53846,-297373.4615,-0.013579805,0.013579805,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.005141786,0.013157895,"12/31/2024",-138881.1765,-1413810.377,-0.005141786,0.005141786,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249027","Sylebra Capital Limited (Blackwell - Series A)",0.211804493,0.013157895,"12/31/2024",2338838.385,23809374.76,0.211804493,0.211804493,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000685912,0.013157895,"12/31/2024",-8438.274904,-85901.63852,-0.000685912,0.000685912,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.002749267,0.013157895,"12/31/2024",-1497.978783,-344310.4234,-0.002749267,0.002749267,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003617197,0.013157895,"12/31/2024",-72440.05993,-994602.0229,-0.003617197,0.003617197,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2184853","BWCP, LP (Blackwell Series - A)",0.035844797,0.013157895,"12/31/2024",46040.89433,4844422.901,0.035844797,0.035844797,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1419359","Direct: Slow Growth High Valuation Short (Blackwell)",-0.005479857,0.013157895,"12/31/2024",-986.2660051,-103774.9091,-0.005479857,0.005479857,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000345959,0.013157895,"12/31/2024",-411.7747108,-43326.93507,-0.000345959,0.000345959,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1274691","Maso Capital Partners Limited (Blackwell - Series A)",0.002093035,0.013157895,"12/31/2024",15315.73489,80867.08021,0.002093035,0.002093035,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1670735","Direct: Opportunistic Highly Levered (Blackwell)",-0.010200969,0.013157895,"12/31/2024",-2222.745114,-234344.0174,-0.010200969,0.010200969,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.00000188,0.013157895,"12/31/2024",0,246.2993224,0.00000188,0.00000188,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000993657,0.013157895,"12/31/2024",-2534.476169,-124442.7799,-0.000993657,0.000993657,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1971799","Direct: Negative CF NI Short (Blackwell - Series A)",-0.012899745,0.013157895,"12/31/2024",-9129.973246,-282481.3722,-0.012899745,0.012899745,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00051209,0.013157895,"12/31/2024",-4550.961224,-140806.7403,-0.00051209,0.00051209,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2036429","Orso Partners, LP (Blackwell - Series A)",-0.003530113,0.013157895,"12/31/2024",-11220.3186,-347156.6575,-0.003530113,0.003530113,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000395336,0.013157895,"12/31/2024",-1600.2164,-49510.69542,-0.000395336,0.000395336,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.0000734,0.013157895,"12/31/2024",-5186.592273,-20020.24617,-0.0000734,0.0000734,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000200437,0.013157895,"12/31/2024",217.466754,25102.18741,0.000200437,0.000200437,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.00061164,0.013157895,"12/31/2024",-999.217371,-76600.00366,-0.00061164,0.00061164,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003066635,0.013157895,"12/31/2024",-11633.78734,-843216.9065,-0.003066635,0.003066635,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000602453,0.013157895,"12/31/2024",-4833.410426,-75449.53675,-0.000602453,0.000602453,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000640867,0.013157895,"12/31/2024",-72219.58067,-176215.7768,-0.000640867,0.000640867,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00022984,0.013157895,"12/31/2024",-4382.656445,-63197.90594,-0.00022984,0.00022984,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000828383,0.013157895,"12/31/2024",-7194.478041,-103744.3733,-0.000828383,0.000828383,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3428225","Permian Investment Partners (Blackwell - Series E)",-0.000781764,0.013157895,"12/31/2024",-12480.57985,-158503.364,-0.000781764,0.000781764,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198767","Philosophy Capital Management, LLC (Blackwell - Series A)",-0.000925176,0.013157895,"12/31/2024",-11468.28764,-145647.2531,-0.000925176,0.000925176,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.023272802,0.013157895,"12/31/2024",220662.1517,6399202.399,0.023272802,0.023272802,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000139668,0.013157895,"12/31/2024",-8136.414033,-38403.87424,-0.000139668,0.000139668,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000286511,0.013157895,"12/31/2024",-3917.225815,-35881.78847,-0.000286511,0.000286511,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001916524,0.013157895,"12/31/2024",-26414.87405,-526976.7373,-0.001916524,0.001916524,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2036429","Orso Partners, LP (Blackwell - Series A)",-0.018462991,0.013157895,"12/31/2024",-8892.102491,-1815678.408,-0.018462991,0.018462991,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198791","Stony Point Capital LLC (Blackwell - Series E)",0.018231086,0.013157895,"12/31/2024",9665.5391,1973606.429,0.018231086,0.018231086,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.001513112,0.013157895,"12/31/2024",928.0464333,189497.8012,0.001513112,0.001513112,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001998488,0.013157895,"12/31/2024",-6796.707992,-549513.8412,-0.001998488,0.001998488,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.00923474,0.013157895,"12/31/2024",43893.32535,2539228.871,0.00923474,0.00923474,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000279964,0.013157895,"12/31/2024",-606.0826676,-35061.88232,-0.000279964,0.000279964,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1922841","Direct: Short Strategy 1a (Blackwell)",-0.013391393,0.013157895,"12/31/2024",-17369.0532,-300832.0014,-0.013391393,0.013391393,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198767","Philosophy Capital Management, LLC (Blackwell - Series A)",-0.002413235,0.013157895,"12/31/2024",-21934.60083,-379907.2864,-0.002413235,0.002413235,NA,"#N/A Field Not Applicable","Q4","Q4"
