"ticker","RepNo","CompanyName","ISIN","Exchange","Country","TRBC_Industry","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","patent_source","in_portfolio","total_net_exposure_usd","total_net_pct_ltp","n_funds","rd_intensity","fund_weight","patent_activity","revenue_growth","total_return","volatility","bloomberg_volatility","total_return_5yr","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","holdings_n_funds","holdings_total_weight","holdings_total_value","total_fund_weight","total_position_value","industry","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly","rd_score_norm","patent_score_norm","growth_score_norm","stability_score_norm","ai_score_aggressive","high_growth","high_volatility","has_rd","not_ai_leader","high_potential_flag","unicorn_tier","ai_label_aggressive"
"JD","EEBBD","JD.Com Inc (ADR)","US47215P1066","NASD","USA","Internet & Mail Order Department Stores",22085,1309085,"2025-12-31",43622.19921875,14.35964012146,0.416810005903244,0.295415155273428,0.272014116991308,0.350045504483921,"JD",1497,34,"USPTO Only",FALSE,0,0,0,0.506278922097703,0.00552486187845304,1497,0.146348410379142,0.1,0.350045504483921,NA,NA,4,3,3,3,0.825,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.825,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",5.5,5.5,5.5,"AI Pioneer","High","High",0.108312823583601,FALSE,100,75,75,50,77.5,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"JNJ","A2BE9","Johnson & Johnson","US4781601046","NYSE","USA","Pharmaceuticals (NEC)",14665,94193,"2025-12-28",566674.375,20.5569305419922,0.347519993782043,0.154560239885876,0.155507646170565,0.193102947351723,"JNJ",6,0,"USPTO Only",FALSE,0,0,0,0.0258790597333786,0.00552486187845304,6,0.270056117791682,0.1,0.193102947351723,NA,NA,2,1,4,4,0.625,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.625,2,"AI Follower",0,0,0,0,0,"Tier 3: Watch List",47,47,47,"Underperformer","Low","Low",0.130735142704469,FALSE,50,25,100,25,61.25,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Adopter"
"JPM","A2827","JPMorgan Chase & Co","US46625H1005","NYSE","USA","Banks (NEC)",23658.369375,118291.846875,"2025-12-31",788612.3125,14.6066102981567,1.04882001876831,0.215546048005802,0.238399245886448,0.261804495110086,"JPM",2096,144,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,2096,0.0560091581195593,0.1,0.261804495110086,NA,NA,NA,3,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",131,131,131,"Underperformer","Low","Low",0.0432755092280836,FALSE,NA,75,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"KKR","AF215","KKR & Co Inc","US48251W1045","NYSE","USA","Investment Management",2431.52671875,20453.827,"2025-12-31",81050.890625,38.584789276123,1.94553995132446,0.531192818744706,0.45802644125597,0.479017739274796,"KKR",5,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,5,0.0151678740046918,0.1,0.479017739274796,NA,NA,NA,1,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",132,132,132,"Underperformer","Low","Low",0.0222708225161121,FALSE,NA,25,50,75,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"KO","1996N","Coca-Cola Co","US1912161007","NYSE","USA","Non-Alcoholic Beverages (NEC)",9641.7328125,47941,"2025-12-31",321391.09375,24.5709896087646,0.368829995393753,0.142510262276519,0.167602341015497,0.180665775981517,"KO",290742,11141,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,290742,-0.0637056141160429,0.1,0.180665775981517,NA,NA,NA,4,1,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",133,133,133,"Underperformer","Low","Low",0.181539595677713,FALSE,NA,100,25,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"KSPI","02EF7","Kaspi.kz AO","KZ1C00001536","KAS","KAZ","Financial Technology (Fintech) (NEC)",204852.48,1024262.4,"2025-12-31",6828416,6.44907999038696,1.11768996715546,0.289854851926446,0.358122391491521,0.285777423703629,"KSPI",8,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,8,0.0288135616108775,0.1,0.285777423703629,NA,NA,NA,1,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",134,134,134,"Underperformer","Low","Low",0.0959786328807764,FALSE,NA,25,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"LI","0A68C","Li Auto Inc (ADR)","US50202M1027","NASD","USA","Electric (Alternative) Vehicles",11314.949,112312.511,"2025-12-31",18670.830078125,16.1467609405518,0.589730024337769,0.496613706508888,0.519357177384332,0.521025160936635,"LI",849932,41022,"USPTO Only",FALSE,0,0,0,0.6060228148751,0.00552486187845304,849932,0.23188940603286,0.1,0.521025160936635,NA,NA,4,4,4,2,0.9,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.9,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",1.5,1.5,1.5,"AI Pioneer","High","High",0.433109246418948,TRUE,100,100,100,75,96.25,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"LIN","A014F","Linde PLC","IE000S9YS762","NASD","USA","Industrial Gases",147,33986,"2025-12-31",222355,32.8469200134277,0.807370007038116,0.65803857318309,0.808942795710953,0.525762465931652,"LIN",91547,3758,"USPTO Only",FALSE,0,0,0,0.000661104989768613,0.00552486187845304,91547,0.132621688675135,0.1,0.525762465931652,NA,NA,1,4,3,2,0.625,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.625,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",47,47,47,"Balanced Performer","Medium","Medium",0.0588413397451761,FALSE,25,100,75,75,67.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"LLY","5405N","Eli Lilly And Co","US5324571083","NYSE","USA","Pharmaceuticals (NEC)",13337,65179,"2025-12-31",853190.375,39.3452491760254,0.508210003376007,0.340892733794736,0.402356589871198,0.445652425611789,"LLY",10443,298,"USPTO Only",FALSE,0,0,0,0.0156319156788425,0.00552486187845304,10443,0.105662948824465,0.1,0.445652425611789,NA,NA,2,3,3,2,0.625,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.625,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",47,47,47,"Balanced Performer","Medium","Medium",0.0162327144725634,FALSE,50,75,75,75,68.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"LMT","5431N","Lockheed Martin Corp","US5398301094","NYSE","USA","Commercial Aircraft Manufacturing",4211.6428125,75048,"2025-12-31",140388.09375,28.3983898162842,0.233579993247986,0.237384360548755,0.304807830334102,0.279721593141195,"LMT",99,1,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,99,0.105969206243753,0.1,0.279721593141195,NA,NA,NA,2,3,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",135,135,135,"Underperformer","Low","Low",0.018719436891281,FALSE,NA,50,75,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"LRCX","51240","Lam Research Corp","US5128073062","NASD","USA","Semiconductor Equipment & Testing (NEC)",2096.387,18435.591,"2025-06-29",298256.5,57.5074615478516,1.74063003063202,0.552867396287599,0.578481027926837,0.518093489511477,"LRCX",3863,55,"USPTO Only",FALSE,0,0,0,0.00702880574270804,0.00552486187845304,3863,0.118205741606653,0.1,0.518093489511477,NA,NA,1,3,3,2,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",68,68,68,"Underperformer","Low","Low",0.0050378070161786,FALSE,25,75,75,75,62.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"MA","A286F","Mastercard Inc","US57636Q1040","NYSE","USA","Internet Security & Transactions Services",13348.5571875,32791,"2025-12-31",444951.90625,30.199800491333,0.833509981632233,0.561235888071537,0.428239754042547,0.455478390787265,"MA",892451,77368,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,892451,0.0789829320274293,0.1,0.455478390787265,NA,NA,NA,4,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",136,136,136,"Underperformer","Low","Low",0.364210938991705,TRUE,NA,100,50,75,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MC","A46C8","LVMH Moet Hennessy Louis Vuitton SE","FR0000121014","EPA","FRA","Apparel & Accessories (NEC)",6879.27890625,80807,"2025-12-31",229309.296875,21.0923404693604,1.41609001159668,0.232835321913566,0.357699556842403,0.298441347399937,"MC",45513,5571,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,45513,0.0656369597651064,0.1,0.298441347399937,NA,NA,NA,4,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",137,137,137,"Underperformer","Low","Low",0.0265841629666213,FALSE,NA,100,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MCD","06D45","Mycodern SA","PLMDNPL00013","WAR","POL","Food Processing (NEC)",1.74884284973145,8.74421424865723,"2025-12-31",58.2947616577148,NA,1,NA,0.187507455280369,NA,"MCD",1750,54,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,1750,0.0629402838647366,0.1,NA,NA,NA,NA,3,2,NA,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",138,138,138,"Underperformer","Low","Low",0.112674115877496,FALSE,NA,75,50,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MCO","A26CE","Moody's Corp","US6153691059","NYSE","USA","Rating Agencies",2288.026171875,7718,"2025-12-31",76267.5390625,31.3460693359375,1.45687997341156,0.96434295770347,0.645154906736231,0.724532353093256,"MCO",6293,102,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,6293,0.264513781480491,0.1,0.724532353093256,NA,NA,NA,3,4,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",139,139,139,"Underperformer","Low","Low",0.114503941099267,FALSE,NA,75,100,100,NA,TRUE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MELI","0A750","Mellifera AD","BG1100016226","BUL","BGR","Food Processing (NEC)",0.0336017990112305,0.185,"2025-12-31",1.12005996704102,NA,1,1.42880522862117,0.895575263119537,0.537436069386083,"MELI",592,77,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,592,0.291926346812397,0.1,0.537436069386083,NA,NA,NA,2,4,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",140,140,140,"Underperformer","Low","Low",0.12615838463183,FALSE,NA,50,100,75,NA,TRUE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"META","02DAD","Metacon AB (publ)","SE0003086214","STO","SWE","Renewable Energy Equipment & Services (NEC)",11.2291589355469,237.8,"2025-12-31",374.305297851562,NA,1.22511005401611,0.280828796533723,0.351378727169043,0.78662555414122,"Meta Platforms Inc.",9688,785,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,9688,-0.0337287011556327,0.1,0.78662555414122,NA,NA,NA,3,1,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",141,141,141,"Underperformer","Low","Low",0.088784175213347,FALSE,NA,75,25,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MFG","035AC","Mayfair Gold Corp","CA57808L3056","CVE","CAN","Gold Mining",8.71643371582031,43.5821685791016,"2025-12-31",290.547790527344,NA,0.329259991645813,0.753129962840018,0.773846794525882,0.562341437022851,"MFG",12479,286,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,12479,-0.0807226708158851,0.1,0.562341437022851,NA,NA,NA,4,1,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",142,142,142,"Underperformer","Low","Low",0.0780231466568526,FALSE,NA,100,25,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MITSY","59240","Mitsui & Co Ltd (ADR)","US6068272029","OTC","USA","Diversified Industrial Goods Wholesale",3382.23609375,14662620,"2025-03-31",112741.203125,20.2013607025146,0.596379995346069,0.375241573128877,0.316124330262921,0.317391781502761,"MITSY",0,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,0,0.143136238027364,0.1,0.317391781502761,NA,NA,NA,1,3,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",143,143,143,"Underperformer","Low","Low",0.0174662934079216,FALSE,NA,25,75,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MKTX","A8941","Marketaxess Holdings Inc","US57060D1081","NASD","USA","Financial & Commodity Market Operators & Service Providers (NEC)",177.616889648438,847.532,"2025-12-31",5920.56298828125,25.0790500640869,0.999100029468536,0.259470046696715,0.264268206031331,0.272213943844247,"MKTX",0,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,0,0.128216541092843,0.1,0.272213943844247,NA,NA,NA,1,3,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",144,144,144,"Underperformer","Low","Low",0.0379459846428933,FALSE,NA,25,75,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MMM","02C62","Marley Spoon SE","AU0000013070","ASX","AUS","Food Retail & Distribution (NEC)",0.0599823009967804,770.3647,"2025-12-31",1.99941003322601,NA,-1.2082200050354,0.351323199821463,0.484071329753552,0.451511750763546,"MMM",29,1,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,29,-0.00165866082534194,0.1,0.451511750763546,NA,NA,NA,2,1,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",145,145,145,"Underperformer","Low","Low",0.0207188834801133,FALSE,NA,50,25,75,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MQ","044FC","Marqeta Inc","US57142B1044","NASD","USA","Financial Technology (Fintech) (NEC)",53.4442199707031,624.884,"2025-12-31",1781.47399902344,NA,1.38735997676849,0.442371186799826,0.386891390629668,0.431734105571052,"MQ",423,7,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,423,0.0923266061581671,0.1,0.431734105571052,NA,NA,NA,2,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",146,146,146,"Underperformer","Low","Low",0.0152220543670353,FALSE,NA,50,50,75,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MRK","034AB","Marks Electrical Group PLC","GB00BM8Q5G47","LON","GBR","Household Electronics (NEC)",14864,65011,"2025-12-31",48.8707695007324,NA,0.738629996776581,0.179695501893016,0.269458221934771,0.212576842055532,"MRK",11,0,"USPTO Only",FALSE,0,0,0,304.149088542124,0.00552486187845304,11,-0.0192796307615936,0.1,0.212576842055532,NA,NA,4,2,1,4,0.7,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.7,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",23.5,23.5,23.5,"AI Pioneer","High","High",0.523927519870415,TRUE,100,50,25,25,48.75,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Laggard"
"MS","06DB6","Misitano & Stracuzzi SpA","IT0005603078","BIT","ITA","Fruit & Vegetable Processing",0.224645404815674,119662,"2025-12-31",7.48818016052246,0.839309990406036,1,3.09128354515812,1.85757980253102,0.961512801329536,"MS",392293,30230,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,392293,-0.0617354370653629,0.1,0.961512801329536,NA,NA,NA,4,1,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",147,147,147,"Underperformer","Low","Low",0.310645851862476,TRUE,NA,100,25,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"MSCI","AF5AE","Msci Inc","US55354G1004","NYSE","USA","Professional Information Services (NEC)",177.596,3134.459,"2025-12-31",39313.078125,34.2703018188477,1.29788994789124,0.238180845701996,0.329120434399857,0.297073872111611,"MSCI",26,4,"USPTO Only",FALSE,0,0,0,0.00451747887650301,0.00552486187845304,26,0.0196236998774111,0.1,0.297073872111611,NA,NA,1,2,2,4,0.525,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",78,78,78,"Underperformer","Low","Low",0.00382536818087437,FALSE,25,50,50,25,40,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"MSFT","57840","Microsoft Corp","US5949181045","NASD","USA","Software (NEC)",32488,281724,"2025-06-30",2767829,27.3244590759277,1.10660994052887,0.214538343473072,0.215998319876619,0.255874727653914,"Microsoft Corp.",30302,17114,"USPTO Only",FALSE,0,0,0,0.0117377193461012,0.00552486187845304,30302,0.0499147090129554,0.1,0.255874727653914,NA,NA,2,4,2,4,0.75,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.75,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",14,14,14,"AI Pioneer","High","High",0.0989333767276306,FALSE,50,100,50,25,56.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"MU","5990N","Micron Technology Inc","US5951121038","NASD","USA","Semiconductors (NEC)",3798,37378,"2025-08-28",446052.6875,52.110481262207,1.53636002540588,0.64384631145636,0.693481348501164,0.647444021137262,"MU",100881,5833,"USPTO Only",FALSE,0,0,0,0.00851468919801094,0.00552486187845304,100881,0.282074409257621,0.1,0.647444021137262,NA,NA,1,4,4,1,0.625,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.625,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",47,47,47,"Balanced Performer","Medium","Medium",0.166901745938983,FALSE,25,100,100,100,81.25,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"NDAQ","A6B64","Nasdaq Inc","US6311031081","NASD","USA","Financial & Commodity Market Operators & Service Providers (NEC)",1437.2534765625,8262,"2025-12-31",47908.44921875,27.2730503082275,1.0302699804306,0.306302640554415,0.321089706742486,0.275067066942276,"NDAQ",24,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,24,0.0327680852264166,0.1,0.275067066942276,NA,NA,NA,2,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",148,148,148,"Underperformer","Low","Low",0.0251220782383609,FALSE,NA,50,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"NEE","3190N","NextEra Energy Inc","US65339F1012","NYSE","USA","Electric Utilities (NEC)",5726.76890625,27412,"2025-12-31",190892.296875,27.7553901672363,0.742139995098114,0.237639964854348,0.205251729577441,0.264430653830656,"NEE",63924,1440,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,63924,0.229665118549019,0.1,0.264430653830656,NA,NA,NA,4,4,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",149,149,149,"Underperformer","Low","Low",0.075648507747133,FALSE,NA,100,100,25,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"NET","03DAB","Cloudflare Inc","US18915M1071","NYSE","USA","Cloud Computing Services",512.489,2167.937,"2025-12-31",75024.6015625,NA,1.8688600063324,0.344654406766934,0.43925136879111,0.397958695894064,"NET",87753,6898,"USPTO Only",FALSE,0,0,0,0.0068309459740758,0.00552486187845304,87753,-0.0469338466413319,0.1,0.397958695894064,NA,NA,1,4,1,3,0.575,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.575,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",61,61,61,"Underperformer","Low","Low",0.06156466035412,FALSE,25,100,25,50,43.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"NFLX","A42F5","Netflix Inc","US64110L1061","NASD","USA","Online Services (NEC)",3391.39,45183.036,"2025-12-31",383879,35.9654693603516,1.70199000835419,0.568182560096693,0.394750217950984,0.359567796741332,"NFLX",501,20,"USPTO Only",FALSE,0,0,0,0.00883452858843542,0.00552486187845304,501,0.207230785768479,0.1,0.359567796741332,NA,NA,1,2,4,3,0.575,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.575,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",61,61,61,"Underperformer","Low","Low",0.0294652946759583,FALSE,25,50,100,50,63.75,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Adopter"
"NIO","02F9E","Nio Inc - ADR","US62914V1061","NYSE","USA","Electric (Alternative) Vehicles",10216.867,87487.51,"2025-12-31",14016.6103515625,NA,1.03408002853394,0.723840594197178,1.17490309188303,0.883651594869002,"NIO",19315,306,"USPTO Only",FALSE,0,0,0,0.728911394676893,0.00552486187845304,19315,0.182550818100572,0.1,0.883651594869002,NA,NA,4,4,3,1,0.8,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.8,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",7,7,7,"AI Pioneer","High","High",0.197665019251409,FALSE,100,100,75,100,90,TRUE,TRUE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"NJDCY","A389E","Nidec Corp (ADR)","US6540901096","OTC","USA","Electrical Components & Equipment (NEC)",80599,2607813,"2025-03-31",16342.0302734375,14.977499961853,1.01022005081177,1.49922836754459,1.36085110340963,1.00289457397746,"NJDCY",0,0,"USPTO Only",FALSE,0,0,0,4.93200652865063,0.00552486187845304,0,0.0492314082570374,0.1,1.00289457397746,NA,NA,4,1,2,1,0.525,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",75,75,75,"Underperformer","Low","Low",0.206513627908147,FALSE,100,25,50,100,65,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"NOW","02E11","NowVertical Group Inc","CA67013H1064","CVE","CAN","Software (NEC)",2960,13278,"2025-12-31",25.5966606140137,10.3667097091675,2.21224999427795,0.560241539981999,0.572150805312737,0.553515373883369,"NOW",5181,233,"USPTO Only",FALSE,0,0,0,115.640084643676,0.00552486187845304,5181,0.0256359331309795,0.1,0.553515373883369,NA,NA,4,3,2,1,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",30,30,30,"Balanced Performer","Medium","Medium",0.354874359698149,TRUE,100,75,50,100,75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"NSRGY","08123","Nestle SA - ADR","US6410694060","OTC","USA","Food Processing (NEC)",1613,89490,"2025-12-31",250638.796875,21.620719909668,0.543739974498749,0.239169688970574,0.217584315132873,0.239614560153589,"NSRGY",0,0,"USPTO Only",FALSE,0,0,0,0.00643555594788641,0.00552486187845304,0,0.265811209287494,0.1,0.239614560153589,NA,NA,1,1,4,4,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",68,68,68,"Underperformer","Low","Low",0.0971063889094855,FALSE,25,25,100,25,55,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Follower"
"NTES","A2595","NetEase Inc (ADR)","US64110W1027","NASD","USA","Internet Gaming",17719.11,112625.807,"2025-12-31",71006.859375,14.7344102859497,0.764859974384308,0.227383855541677,0.319305460322521,0.329620162182793,"NTES",3009,149,"USPTO Only",FALSE,0,0,0,0.249540821210275,0.00552486187845304,3009,-0.0668505166657269,0.1,0.329620162182793,NA,NA,4,3,1,3,0.725,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.725,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",18.5,18.5,18.5,"AI Pioneer","High","High",0.0748757736206733,FALSE,100,75,25,50,57.5,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"NTRS","64360","Northern Trust Corp","US6658591044","NASD","USA","Investment Management & Fund Operators (NEC)",780.405,13607.6,"2025-12-31",26013.5,16.0705299377441,1.24299001693726,0.296654128850995,0.284384717788746,0.306734647537787,"NTRS",0,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,0,0.090743844397366,0.1,0.306734647537787,NA,NA,NA,1,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",150,150,150,"Underperformer","Low","Low",0.020857955721671,FALSE,NA,25,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"NU","0CC00","Nu Holdings Ltd","KYG6683N1034","NYSE","USA","Banks (NEC)",2062.7615625,15774.741,"2025-12-31",68758.71875,24.272590637207,1.11769998073578,0.526590482716983,0.419204796541727,0.41623197447197,"NU",154287,4439,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,154287,0.0356541063636541,0.1,0.41623197447197,NA,NA,NA,4,2,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",151,151,151,"Underperformer","Low","Low",0.0676375880944953,FALSE,NA,100,50,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
