ticker,Tot.Ret.Idx.Gross,Last.Price,Volume,market_cap,rd_expense,patent_activity,Number.of.Employees,GM,revenue_growth,Volatil.360D,analyst_rating,industry,Tot...Hldg.in.Port,Top.10.as.of.Dt,BEst.Target.Px,Rec.Consensus,Earnings.Conference.Call.Date,Tot.Analyst.Rec,news_sentiment,Percent.Change.in.Institutional.Holdings,Shrt.Int,fund_id,fund_name,fund_weight,dumac_allocation,as_of_date,shares_held,position_value,fund_weight_raw,abs_weight
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),0.012390878,0.013157895,12/31/2024,5576.745524,1341374.601,0.012390878,0.012390878
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001685851,0.013157895,12/31/2024,877.7748979,211131.1962,0.001685851,0.001685851
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1971799,Direct: Negative CF NI Short (Blackwell - Series A),-0.014106069,0.013157895,12/31/2024,-53628.07377,-308897.7049,-0.014106069,0.014106069
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),4.92713e-4,0.013157895,12/31/2024,1237.583527,61705.91467,4.92713e-4,4.92713e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1183421,Direct: Systematic Short (Blackwell),-0.008046181,0.013157895,12/31/2024,-2198.060413,-228598.283,-0.008046181,0.008046181
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001143579,0.013157895,12/31/2024,-1377.101159,-143218.5205,-0.001143579,0.001143579
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.55938e-4,0.013157895,12/31/2024,-6314.795308,-42877.46014,-1.55938e-4,1.55938e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001716687,0.013157895,12/31/2024,-7346.422344,-214993.0499,-0.001716687,0.001716687
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-8.72652e-4,0.013157895,12/31/2024,-13205.75398,-239948.5498,-8.72652e-4,8.72652e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-8.21e-5,0.013157895,12/31/2024,-3719.535616,-22577.58119,-8.21e-5,8.21e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002325724,0.013157895,12/31/2024,-31894.87765,-639492.297,-0.002325724,0.002325724
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-1.31168e-4,0.013157895,12/31/2024,-86.42185289,-16427.0658,-1.31168e-4,1.31168e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",8.92e-6,0.013157895,12/31/2024,0,1171.553242,8.92e-6,8.92e-6
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),3.81813e-4,0.013157895,12/31/2024,445.1007848,47817.17731,3.81813e-4,3.81813e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",-0.008447795,0.013157895,12/31/2024,-21247.91733,-1329907.146,-0.008447795,0.008447795
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",2.32e-6,0.013157895,12/31/2024,0,304.3135553,2.32e-6,2.32e-6
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),1.80951e-4,0.013157895,12/31/2024,362.0680242,22661.83763,1.80951e-4,1.80951e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),6.26257e-4,0.013157895,12/31/2024,6284.506766,78430.64444,6.26257e-4,6.26257e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),5.05567e-4,0.013157895,12/31/2024,1547.68547,63315.81258,5.05567e-4,5.05567e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),3.41036e-4,0.013157895,12/31/2024,3308.318904,42710.39705,3.41036e-4,3.41036e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-0.061760906,0.013157895,12/31/2024,-270458.4867,-6942669.353,-0.061760906,0.061760906
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),1.35807e-4,0.013157895,12/31/2024,662.5675388,17008.10872,1.35807e-4,1.35807e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-1.29707e-4,0.013157895,12/31/2024,-1424.41681,-28730.48705,-1.29707e-4,1.29707e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-4.2274e-4,0.013157895,12/31/2024,-12287.3709,-116238.5287,-4.2274e-4,4.2274e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.10065e-4,0.013157895,12/31/2024,-2844.350765,-30263.89214,-1.10065e-4,1.10065e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1971799,Direct: Negative CF NI Short (Blackwell - Series A),-0.013579805,0.013157895,12/31/2024,-29211.53846,-297373.4615,-0.013579805,0.013579805
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.005141786,0.013157895,12/31/2024,-138881.1765,-1413810.377,-0.005141786,0.005141786
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),0.211804493,0.013157895,12/31/2024,2338838.385,23809374.76,0.211804493,0.211804493
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-6.85912e-4,0.013157895,12/31/2024,-8438.274904,-85901.63852,-6.85912e-4,6.85912e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.002749267,0.013157895,12/31/2024,-1497.978783,-344310.4234,-0.002749267,0.002749267
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003617197,0.013157895,12/31/2024,-72440.05993,-994602.0229,-0.003617197,0.003617197
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2184853,"BWCP, LP (Blackwell Series - A)",0.035844797,0.013157895,12/31/2024,46040.89433,4844422.901,0.035844797,0.035844797
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1419359,Direct: Slow Growth High Valuation Short (Blackwell),-0.005479857,0.013157895,12/31/2024,-986.2660051,-103774.9091,-0.005479857,0.005479857
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-3.45959e-4,0.013157895,12/31/2024,-411.7747108,-43326.93507,-3.45959e-4,3.45959e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1274691,Maso Capital Partners Limited (Blackwell - Series A),0.002093035,0.013157895,12/31/2024,15315.73489,80867.08021,0.002093035,0.002093035
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1670735,Direct: Opportunistic Highly Levered (Blackwell),-0.010200969,0.013157895,12/31/2024,-2222.745114,-234344.0174,-0.010200969,0.010200969
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.88e-6,0.013157895,12/31/2024,0,246.2993224,1.88e-6,1.88e-6
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-9.93657e-4,0.013157895,12/31/2024,-2534.476169,-124442.7799,-9.93657e-4,9.93657e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1971799,Direct: Negative CF NI Short (Blackwell - Series A),-0.012899745,0.013157895,12/31/2024,-9129.973246,-282481.3722,-0.012899745,0.012899745
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-5.1209e-4,0.013157895,12/31/2024,-4550.961224,-140806.7403,-5.1209e-4,5.1209e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-0.003530113,0.013157895,12/31/2024,-11220.3186,-347156.6575,-0.003530113,0.003530113
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-3.95336e-4,0.013157895,12/31/2024,-1600.2164,-49510.69542,-3.95336e-4,3.95336e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-7.34e-5,0.013157895,12/31/2024,-5186.592273,-20020.24617,-7.34e-5,7.34e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.00437e-4,0.013157895,12/31/2024,217.466754,25102.18741,2.00437e-4,2.00437e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-6.1164e-4,0.013157895,12/31/2024,-999.217371,-76600.00366,-6.1164e-4,6.1164e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003066635,0.013157895,12/31/2024,-11633.78734,-843216.9065,-0.003066635,0.003066635
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-6.02453e-4,0.013157895,12/31/2024,-4833.410426,-75449.53675,-6.02453e-4,6.02453e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-6.40867e-4,0.013157895,12/31/2024,-72219.58067,-176215.7768,-6.40867e-4,6.40867e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-2.2984e-4,0.013157895,12/31/2024,-4382.656445,-63197.90594,-2.2984e-4,2.2984e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-8.28383e-4,0.013157895,12/31/2024,-7194.478041,-103744.3733,-8.28383e-4,8.28383e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3428225,Permian Investment Partners (Blackwell - Series E),-7.81764e-4,0.013157895,12/31/2024,-12480.57985,-158503.364,-7.81764e-4,7.81764e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",-9.25176e-4,0.013157895,12/31/2024,-11468.28764,-145647.2531,-9.25176e-4,9.25176e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.023272802,0.013157895,12/31/2024,220662.1517,6399202.399,0.023272802,0.023272802
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.39668e-4,0.013157895,12/31/2024,-8136.414033,-38403.87424,-1.39668e-4,1.39668e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.86511e-4,0.013157895,12/31/2024,-3917.225815,-35881.78847,-2.86511e-4,2.86511e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001916524,0.013157895,12/31/2024,-26414.87405,-526976.7373,-0.001916524,0.001916524
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-0.018462991,0.013157895,12/31/2024,-8892.102491,-1815678.408,-0.018462991,0.018462991
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),0.018231086,0.013157895,12/31/2024,9665.5391,1973606.429,0.018231086,0.018231086
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001513112,0.013157895,12/31/2024,928.0464333,189497.8012,0.001513112,0.001513112
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001998488,0.013157895,12/31/2024,-6796.707992,-549513.8412,-0.001998488,0.001998488
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.00923474,0.013157895,12/31/2024,43893.32535,2539228.871,0.00923474,0.00923474
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.79964e-4,0.013157895,12/31/2024,-606.0826676,-35061.88232,-2.79964e-4,2.79964e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1922841,Direct: Short Strategy 1a (Blackwell),-0.013391393,0.013157895,12/31/2024,-17369.0532,-300832.0014,-0.013391393,0.013391393
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",-0.002413235,0.013157895,12/31/2024,-21934.60083,-379907.2864,-0.002413235,0.002413235
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",0.022897816,0.013157895,12/31/2024,131838.7436,2251805.74,0.022897816,0.022897816
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",0.016690889,0.013157895,12/31/2024,153840.1053,2627588.998,0.016690889,0.016690889
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),-0.014187611,0.013157895,12/31/2024,-89922.71587,-1535879.987,-0.014187611,0.014187611
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-1.9056e-4,0.013157895,12/31/2024,-6857.828208,-23865.24217,-1.9056e-4,1.9056e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001105441,0.013157895,12/31/2024,-3345.337991,-303957.4098,-0.001105441,0.001105441
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),3.54924e-4,0.013157895,12/31/2024,274.5164739,44449.70745,3.54924e-4,3.54924e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-7.58044e-4,0.013157895,12/31/2024,-20616.77441,-208435.5893,-7.58044e-4,7.58044e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),4.59906e-4,0.013157895,12/31/2024,5697.064106,57597.31811,4.59906e-4,4.59906e-4
