Ticker,Tot.Ret.Idx.Gross,Last.Price,Volume,Mkt.Cap,R.D.Exp,Patents...Trademarks...Copy.Rgt,Number.of.Employees,GM,Rev...1.Yr.Gr,Volatil.360D,BEst.Analyst.Rtg,GICS.Ind.Grp.Name,Tot...Hldg.in.Port,Top.10.as.of.Dt,BEst.Target.Px,Rec.Consensus,Earnings.Conference.Call.Date,Tot.Analyst.Rec,News.Sent,Percent.Change.in.Institutional.Holdings,Shrt.Int,fund_id,fund_name,fund_weight,dumac_allocation,as_of_date,shares_held,position_value,fund_weight_raw,abs_weight,R.D.Exp_num,Mkt.Cap_num,Rev...1.Yr.Gr_num,BEst.Analyst.Rtg_num,Patents...Trademarks...Copy.Rgt_num,News.Sent_num,DAII_3.5_Score,innovation_quartile
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001685851,0.013157895,12/31/2024,877.7748979,211131.1962,0.001685851,0.001685851,955,1.81E+11,-0.075146208,4.3125,5255,0,81.66058876,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1971799,Direct: Negative CF NI Short (Blackwell - Series A),-0.014106069,0.013157895,12/31/2024,-53628.07377,-308897.7049,-0.014106069,0.014106069,955,1.81E+11,-0.075146208,4.3125,5255,0,98.21403737,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000492713,0.013157895,12/31/2024,1237.583527,61705.91467,0.000492713,0.000492713,955,1.81E+11,-0.075146208,4.3125,5255,0,10.3599645,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1183421,Direct: Systematic Short (Blackwell),-0.008046181,0.013157895,12/31/2024,-2198.060413,-228598.283,-0.008046181,0.008046181,955,1.81E+11,-0.075146208,4.3125,5255,0,9.904182935,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001143579,0.013157895,12/31/2024,-1377.101159,-143218.5205,-0.001143579,0.001143579,955,1.81E+11,-0.075146208,4.3125,5255,0,79.88316112,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000155938,0.013157895,12/31/2024,-6314.795308,-42877.46014,-0.000155938,0.000155938,955,1.81E+11,-0.075146208,4.3125,5255,0,78.45752665,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001716687,0.013157895,12/31/2024,-7346.422344,-214993.0499,-0.001716687,0.001716687,955,1.81E+11,-0.075146208,4.3125,5255,0,0.94299051,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000872652,0.013157895,12/31/2024,-13205.75398,-239948.5498,-0.000872652,0.000872652,955,1.81E+11,-0.075146208,4.3125,5255,0,77.90658828,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.0000821,0.013157895,12/31/2024,-3719.535616,-22577.58119,-0.0000821,0.0000821,955,1.81E+11,-0.075146208,4.3125,5255,0,72.93906519,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002325724,0.013157895,12/31/2024,-31894.87765,-639492.297,-0.002325724,0.002325724,955,1.81E+11,-0.075146208,4.3125,5255,0,63.01318528,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000131168,0.013157895,12/31/2024,-86.42185289,-16427.0658,-0.000131168,0.000131168,955,1.81E+11,-0.075146208,4.3125,5255,0,48.091083,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",0.00000892,0.013157895,12/31/2024,0,1171.553242,0.00000892,0.00000892,955,1.81E+11,-0.075146208,4.3125,5255,0,15.66368514,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000381813,0.013157895,12/31/2024,445.1007848,47817.17731,0.000381813,0.000381813,955,1.81E+11,-0.075146208,4.3125,5255,0,0.821551983,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",-0.008447795,0.013157895,12/31/2024,-21247.91733,-1329907.146,-0.008447795,0.008447795,955,1.81E+11,-0.075146208,4.3125,5255,0,45.24583942,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",0.00000232,0.013157895,12/31/2024,0,304.3135553,0.00000232,0.00000232,955,1.81E+11,-0.075146208,4.3125,5255,0,49.22933287,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000180951,0.013157895,12/31/2024,362.0680242,22661.83763,0.000180951,0.000180951,955,1.81E+11,-0.075146208,4.3125,5255,0,38.95871115,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000626257,0.013157895,12/31/2024,6284.506766,78430.64444,0.000626257,0.000626257,955,1.81E+11,-0.075146208,4.3125,5255,0,46.46659419,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000505567,0.013157895,12/31/2024,1547.68547,63315.81258,0.000505567,0.000505567,955,1.81E+11,-0.075146208,4.3125,5255,0,71.32790007,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000341036,0.013157895,12/31/2024,3308.318904,42710.39705,0.000341036,0.000341036,955,1.81E+11,-0.075146208,4.3125,5255,0,5.530192633,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-0.061760906,0.013157895,12/31/2024,-270458.4867,-6942669.353,-0.061760906,0.061760906,955,1.81E+11,-0.075146208,4.3125,5255,0,35.47830975,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000135807,0.013157895,12/31/2024,662.5675388,17008.10872,0.000135807,0.000135807,955,1.81E+11,-0.075146208,4.3125,5255,0,80.28122729,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-0.000129707,0.013157895,12/31/2024,-1424.41681,-28730.48705,-0.000129707,0.000129707,955,1.81E+11,-0.075146208,4.3125,5255,0,83.5708837,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00042274,0.013157895,12/31/2024,-12287.3709,-116238.5287,-0.00042274,0.00042274,955,1.81E+11,-0.075146208,4.3125,5255,0,23.7749405,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000110065,0.013157895,12/31/2024,-2844.350765,-30263.89214,-0.000110065,0.000110065,955,1.81E+11,-0.075146208,4.3125,5255,0,35.39861026,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1971799,Direct: Negative CF NI Short (Blackwell - Series A),-0.013579805,0.013157895,12/31/2024,-29211.53846,-297373.4615,-0.013579805,0.013579805,955,1.81E+11,-0.075146208,4.3125,5255,0,85.68854202,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.005141786,0.013157895,12/31/2024,-138881.1765,-1413810.377,-0.005141786,0.005141786,955,1.81E+11,-0.075146208,4.3125,5255,0,85.37633738,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),0.211804493,0.013157895,12/31/2024,2338838.385,23809374.76,0.211804493,0.211804493,955,1.81E+11,-0.075146208,4.3125,5255,0,29.58954554,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000685912,0.013157895,12/31/2024,-8438.274904,-85901.63852,-0.000685912,0.000685912,955,1.81E+11,-0.075146208,4.3125,5255,0,14.70483246,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.002749267,0.013157895,12/31/2024,-1497.978783,-344310.4234,-0.002749267,0.002749267,955,1.81E+11,-0.075146208,4.3125,5255,0,70.39920613,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003617197,0.013157895,12/31/2024,-72440.05993,-994602.0229,-0.003617197,0.003617197,955,1.81E+11,-0.075146208,4.3125,5255,0,10.38066882,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2184853,"BWCP, LP (Blackwell Series - A)",0.035844797,0.013157895,12/31/2024,46040.89433,4844422.901,0.035844797,0.035844797,955,1.81E+11,-0.075146208,4.3125,5255,0,3.3727773,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1419359,Direct: Slow Growth High Valuation Short (Blackwell),-0.005479857,0.013157895,12/31/2024,-986.2660051,-103774.9091,-0.005479857,0.005479857,955,1.81E+11,-0.075146208,4.3125,5255,0,99.94045279,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000345959,0.013157895,12/31/2024,-411.7747108,-43326.93507,-0.000345959,0.000345959,955,1.81E+11,-0.075146208,4.3125,5255,0,3.487480409,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1274691,Maso Capital Partners Limited (Blackwell - Series A),0.002093035,0.013157895,12/31/2024,15315.73489,80867.08021,0.002093035,0.002093035,955,1.81E+11,-0.075146208,4.3125,5255,0,33.83912838,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1670735,Direct: Opportunistic Highly Levered (Blackwell),-0.010200969,0.013157895,12/31/2024,-2222.745114,-234344.0174,-0.010200969,0.010200969,955,1.81E+11,-0.075146208,4.3125,5255,0,91.50637616,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",0.00000188,0.013157895,12/31/2024,0,246.2993224,0.00000188,0.00000188,955,1.81E+11,-0.075146208,4.3125,5255,0,61.72352696,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000993657,0.013157895,12/31/2024,-2534.476169,-124442.7799,-0.000993657,0.000993657,955,1.81E+11,-0.075146208,4.3125,5255,0,28.62853487,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1971799,Direct: Negative CF NI Short (Blackwell - Series A),-0.012899745,0.013157895,12/31/2024,-9129.973246,-282481.3722,-0.012899745,0.012899745,955,1.81E+11,-0.075146208,4.3125,5255,0,73.7797403,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00051209,0.013157895,12/31/2024,-4550.961224,-140806.7403,-0.00051209,0.00051209,955,1.81E+11,-0.075146208,4.3125,5255,0,83.40543092,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-0.003530113,0.013157895,12/31/2024,-11220.3186,-347156.6575,-0.003530113,0.003530113,955,1.81E+11,-0.075146208,4.3125,5255,0,31.42707804,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000395336,0.013157895,12/31/2024,-1600.2164,-49510.69542,-0.000395336,0.000395336,955,1.81E+11,-0.075146208,4.3125,5255,0,49.25665478,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.0000734,0.013157895,12/31/2024,-5186.592273,-20020.24617,-0.0000734,0.0000734,955,1.81E+11,-0.075146208,4.3125,5255,0,69.73737662,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000200437,0.013157895,12/31/2024,217.466754,25102.18741,0.000200437,0.000200437,955,1.81E+11,-0.075146208,4.3125,5255,0,64.1462354,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.00061164,0.013157895,12/31/2024,-999.217371,-76600.00366,-0.00061164,0.00061164,955,1.81E+11,-0.075146208,4.3125,5255,0,64.3922915,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003066635,0.013157895,12/31/2024,-11633.78734,-843216.9065,-0.003066635,0.003066635,955,1.81E+11,-0.075146208,4.3125,5255,0,97.78534048,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000602453,0.013157895,12/31/2024,-4833.410426,-75449.53675,-0.000602453,0.000602453,955,1.81E+11,-0.075146208,4.3125,5255,0,41.47353345,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000640867,0.013157895,12/31/2024,-72219.58067,-176215.7768,-0.000640867,0.000640867,955,1.81E+11,-0.075146208,4.3125,5255,0,11.940478,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00022984,0.013157895,12/31/2024,-4382.656445,-63197.90594,-0.00022984,0.00022984,955,1.81E+11,-0.075146208,4.3125,5255,0,52.60296601,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000828383,0.013157895,12/31/2024,-7194.478041,-103744.3733,-0.000828383,0.000828383,955,1.81E+11,-0.075146208,4.3125,5255,0,22.50733508,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3428225,Permian Investment Partners (Blackwell - Series E),-0.000781764,0.013157895,12/31/2024,-12480.57985,-158503.364,-0.000781764,0.000781764,955,1.81E+11,-0.075146208,4.3125,5255,0,48.64117641,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",-0.000925176,0.013157895,12/31/2024,-11468.28764,-145647.2531,-0.000925176,0.000925176,955,1.81E+11,-0.075146208,4.3125,5255,0,37.02147985,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.023272802,0.013157895,12/31/2024,220662.1517,6399202.399,0.023272802,0.023272802,955,1.81E+11,-0.075146208,4.3125,5255,0,98.33501808,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000139668,0.013157895,12/31/2024,-8136.414033,-38403.87424,-0.000139668,0.000139668,955,1.81E+11,-0.075146208,4.3125,5255,0,38.83191152,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000286511,0.013157895,12/31/2024,-3917.225815,-35881.78847,-0.000286511,0.000286511,955,1.81E+11,-0.075146208,4.3125,5255,0,22.92448403,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001916524,0.013157895,12/31/2024,-26414.87405,-526976.7373,-0.001916524,0.001916524,955,1.81E+11,-0.075146208,4.3125,5255,0,62.32975463,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-0.018462991,0.013157895,12/31/2024,-8892.102491,-1815678.408,-0.018462991,0.018462991,955,1.81E+11,-0.075146208,4.3125,5255,0,13.65401971,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),0.018231086,0.013157895,12/31/2024,9665.5391,1973606.429,0.018231086,0.018231086,955,1.81E+11,-0.075146208,4.3125,5255,0,96.74694943,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001513112,0.013157895,12/31/2024,928.0464333,189497.8012,0.001513112,0.001513112,955,1.81E+11,-0.075146208,4.3125,5255,0,51.50718079,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001998488,0.013157895,12/31/2024,-6796.707992,-549513.8412,-0.001998488,0.001998488,955,1.81E+11,-0.075146208,4.3125,5255,0,16.30703292,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.00923474,0.013157895,12/31/2024,43893.32535,2539228.871,0.00923474,0.00923474,955,1.81E+11,-0.075146208,4.3125,5255,0,62.19022952,Q3
